,Name,Label,Semi-major axis(m),Inclination,Raan
3189,0 GLOBALSTAR M084,0.585,7791752.666604512,51.99891859294336,195.9363700597999
3190,0 GLOBALSTAR M080,0.585,7791732.55143622,52.00391859473119,198.67017103730882
3191,0 GLOBALSTAR M082,0.585,7791748.654260048,52.0071185958754,154.39055520451055
3192,0 GLOBALSTAR M092,0.585,7791725.1564284675,52.00601859548208,244.2970873518533
3193,0 GLOBALSTAR M090,0.585,7791743.102829913,51.98841858918896,150.4151537830499
3194,0 GLOBALSTAR M086,0.585,7791745.839449166,51.98911858943924,150.75845390580173
3195,0 ZY 3,0.305,6879939.91974536,97.3947348248548,119.82564284534088
3196,0 FENGYUN 2F,0.556,42165318.71527861,2.6163009354951297,82.74342958607491
3197,0 WGS F4 (USA 233),0.007,42165001.08619044,0.01210000432652642,110.83483963055292
3198,0 FENGYUN 2F AKM,0.319,42413607.87955598,4.564201631994371,74.17842652353782
3199,0 LARES,0.634,7822074.29204468,69.49412484859998,24.737808845350852
3200,0 SES 4,0.007,42164884.18449267,0.017400006221616506,47.379316941139926
3201,0 BEIDOU 11,0.603,42163850.88721423,1.989400711338154,71.61822560810205
3202,0 MUOS 1,0.556,42165069.76982001,2.565200917223601,16.30730583090614
3203,0 INTELSAT 22,0.514,42164527.03660313,0.017800006364642167,94.8584339179648
3204,0 COSMOS 2479,0.473,42152458.25932657,4.367701561733012,71.14892544029716
3205,0 SL-12 R/B(2),0.425,42166366.12065752,4.3431015529369335,71.3475255113094
3206,0 APSTAR 7,0.007,42164622.06972224,0.010600003790180171,129.06194614791082
3207,0 YAHSAT 1B,0.007,42164947.26084764,0.012000004290770005,101.46723628103486
3208,0 RISAT 1,0.105,6913261.136994842,97.56393488535463,55.57931987316611
3209,0 BEIDOU 12,0.121,27905858.90497812,56.75702029426943,9.764203491328043
3210,0 BEIDOU 13,0.121,27905871.19209005,56.67982026666548,9.124503262594242
3211,0 AEHF 2 (USA 235),0.257,42163069.64885199,2.3934008557940776,53.88431926709485
3212,0 TIANHUI 1-02,0.445,6873810.947700023,97.43893484065912,170.55096098289053
3213,0 YAOGAN 14,0.445,6873289.756363545,97.47263485270905,180.05486438114457
3214,0 JCSAT 13,0.514,42164439.85329814,0.039100013980758935,273.4220977659097
3215,0 VINASAT 2,0.007,42164636.08645179,0.02040000729430901,298.5183067394115
3216,0 GCOM W1,0.741,7080654.236883175,98.21753511905857,345.1328234070864
3217,0 KOMPSAT 3,0.166,7065991.288628395,98.17473510375484,344.6618232386737
3218,0 SDS-4,0.324,7037230.483033134,98.3159351542429,95.07073399387563
3219,0 HORYU 2,0.588,7020199.304882391,98.24933513042913,108.07143864246012
3220,0 NIMIQ 6,0.771,42165698.30810713,0.015200005434975341,266.5716953164521
3221,0 CHINASAT 2A,0.007,42164711.49665669,0.05820002081023452,265.60909497226083
3222,0 YAOGAN 15,0.421,7569501.123166205,100.60633597320783,189.85536788545215
3223,0 INTELSAT 19,0.556,42165152.47088797,0.01400000500589834,102.57723667793108
3224,0 NUSTAR,0.211,6980923.660201936,6.02740215518226,333.12551911370616
3225,0 ECHOSTAR 17,0.007,42164971.37009455,0.016300005828295917,93.32923337117764
3226,0 METEOSAT 10 (MSG 3),0.603,42163984.0405267,1.225300438123374,358.75522827796857
3227,0 SES 5,0.007,42164982.02302855,0.02090000747309109,79.90252857027086
3228,0 KANOPUS-V 1,0.061,6885384.152125645,97.46473484988428,325.3446163315351
3229,0 BKA 2,0.429,6883772.934729584,97.36873481555813,310.39261098523565
3230,0 EXACTVIEW-1,0.461,7189861.5362400785,99.07933542720735,90.88903249864956
3231,0 TET-1,0.018,6785587.45968799,97.57423488903757,89.909732148487
3232,0 MKA-FKI 1,0.28,7188925.9719511885,99.07593542599164,90.27483227903367
3233,0 TIANLIAN 1-03,0.514,42164009.55001814,0.7976002851931796,98.64393527152392
3234,0 COSMOS 2481,0.408,7874650.551358462,82.47372948963985,211.7663757200407
3235,0 GONETS M 03,0.612,7864385.38522194,82.4736294896041,206.93067399096765
3236,0 YUBELEINY 2,0.038,7873813.752467489,82.47482949003317,210.99707544496655
3237,0 GONETS M 04,0.398,7868585.867737472,82.47812949121312,209.94077506727157
3238,0 INTELSAT 20,0.007,42164997.72210148,0.02280000815246301,116.02214148534556
3239,0 HYLAS 2,0.007,42165022.952785015,0.0030000010726925013,136.13104867556765
3240,0 EXPRESS MD2,0.062,8501999.688360255,49.8854178372315,214.7801767976676
3241,0 INTELSAT 21,0.514,42164437.890978135,0.01090000389744942,115.55574131857763
3242,0 SPOT 6,0.571,7076011.775999265,98.2179351192016,112.6868402927618
3243,0 PROITERES,0.115,7017834.036600885,98.40593518642369,234.7329839320739
3244,0 AEROCUBE 4.5A,0.561,6968035.210547692,64.66502312188689,207.48547418934425
3245,0 AEROCUBE 4.5B,0.403,6956281.25378433,64.66672312249473,172.52016168700592
3246,0 AEROCUBE 4,0.762,6977917.258329232,64.66732312270925,240.0202858226229
3247,0 METOP-B,0.308,7198430.38362382,98.69743529065364,105.27443764235315
3248,0 BEIDOU 14,0.121,27904118.46733577,55.04481968204807,128.38394590548228
3249,0 BEIDOU 15,0.121,27906056.09977363,55.151419720164405,128.22914585013132
3250,0 ASTRA 2F,0.771,42165593.17629849,0.10580003783028888,254.81699111339265
3251,0 GSAT 10,0.514,42164253.99457364,0.12670004530337994,273.8080979039294
3252,0 VRSS-1,0.588,7019961.908082902,97.73123494517513,99.98263575019509
3253,0 NAVSTAR 67 (USA 239),0.413,26559802.579045985,53.59711916440242,223.51637992141968
3254,0 GALILEO-FM3,0.012,29600363.35073811,55.01961967303743,155.2235555023615
3255,0 GALILEO-FM4,0.012,29600374.347691674,55.020419673323495,155.2249555028621
3256,0 SJ-9A,0.198,7008687.907720225,97.64593491467492,86.01893075727635
3257,0 SJ-9B,0.086,7002466.68312676,97.66303492078924,94.44913377161377
3258,0 INTELSAT 23,0.007,42164831.48087474,0.012900004612577756,125.68314493977293
3259,0 BEIDOU 16,0.514,42164544.41725157,1.6700005971321588,84.94573037353847
3260,0 LUCH 5B,0.007,42164878.57771698,6.246602233560326,66.09032363152308
3261,0 YAMAL 300K,0.556,42165244.70408278,0.01180000421925717,171.52056132958472
3262,0 STARONE C3,0.514,42164371.17223376,0.030100010762681425,99.4693355666574
3263,0 EUTE 21B,0.556,42165342.544710025,0.06700002395679919,4.4313015844740935
3264,0 MERIDIAN 6,0.002,26557894.90594774,65.31522335437509,209.2347748148312
3265,0 HJ-1C,0.06,6813751.520295117,97.13303473128023,74.87762677354668
3266,0 FENGNIAO 1 (FN-1),0.491,6813011.137787878,97.20253475613094,78.02422789865807
3267,0 ECHOSTAR 16,0.514,42164268.2913259,0.013600004862872671,105.03403755639474
3268,0 YAOGAN 16A,0.014,7468090.617468491,63.37052265902004,279.952800101054
3269,0 YAOGAN 16B,0.014,7468104.378161694,63.37282265984246,280.05840013881283
3270,0 YAOGAN 16C,0.014,7468084.0628410615,63.37252265973518,279.4048999051446
3271,0 CHINASAT 12,0.007,42165023.51346729,0.013300004755603424,125.99894505269172
3272,0 PLEIADES 1B,0.571,7075954.885621014,98.17473510375484,120.33324302684044
3273,0 EUTE 70B,0.514,42164391.91668903,0.060800021739901365,330.36281812586367
3274,0 YAMAL 402,0.514,42164412.94150082,0.017400006221616506,112.2843401488422
3275,0 KMS 3-2,0.147,6855282.788954263,97.23763476868143,39.44441410390403
3276,0 GOKTURK 2,0.054,7030303.863193741,97.92243501354142,291.5337042419688
3277,0 SKYNET 5D,0.603,42163870.50974161,0.07430002656701762,356.0598273141902
3278,0 MEXSAT 3,0.007,42164653.46721261,0.022000007866411674,113.36334053465393
3279,0 COSMOS 2482,0.038,7872417.357652285,82.50262949997344,354.0439265933764
3280,0 COSMOS 2483,0.759,7867991.393026475,82.50422950054555,351.0536255241523
3281,0 COSMOS 2484,0.038,7872157.946665088,82.50602950118919,354.94262691471937
3282,0 TDRS 11,0.556,42165196.204498,3.4957012499370586,335.38691992230184
3283,0 GLOBALSTAR M097,0.585,7791737.238653893,52.00531859523178,64.43592303996893
3284,0 GLOBALSTAR M093,0.585,7791741.502011645,51.98191858686478,60.360721582823416
3285,0 GLOBALSTAR M094,0.585,7791739.847696457,51.99791859258581,331.474018523189
3286,0 GLOBALSTAR M096,0.585,7791737.954700056,52.00981859684082,19.18650686040489
3287,0 GLOBALSTAR M078,0.585,7791743.308590678,51.98731858879562,106.65823813715043
3288,0 GLOBALSTAR M095,0.585,7791745.185129457,51.98011858622116,102.87543678455671
3289,0 AMAZONAS 3,0.007,42164890.07160915,0.057500020559939614,258.1308922983245
3290,0 AZERSPACE 1,0.514,42164198.769977815,0.003600001287231001,260.51499315079326
3291,0 LANDSAT 8,0.741,7080636.189209814,98.19853511226485,115.84624142245
3292,0 SARAL,0.31,7163043.531561714,98.5426352353027,230.83178253714453
3293,0 AAUSAT3,0.492,7150226.807811115,98.43263519597065,249.34358915630088
3294,0 SAPPHIRE,0.183,7155753.113831257,98.4531352033007,244.8360875445804
3295,0 NEOSSAT,0.183,7154712.524688372,98.44983520212072,245.6307878287366
3296,0 STRAND 1,0.123,7152644.923807967,98.4364351973294,248.5421888697489
3297,0 BRITE-A TUGSAT-1,0.123,7152624.566564096,98.43603519718636,247.65758855344768
3298,0 BRITE-U UNIBRITE,0.596,7153051.8731396925,98.43883519818752,246.4414881186139
3299,0 SBIRS GEO 2 (USA 241),0.514,42164591.51329221,1.936100692279984,354.2823266786197
3300,0 EUTE 117 WEST A(SATMEX 8,0.514,42164607.21200164,0.04060001451710518,296.33110595734723
3301,0 ANIK G1,0.514,42164564.32091936,0.04990001784245194,262.39169382183394
3302,0 DOVE 2,0.393,6920988.963161647,64.88122319919225,354.47692674820183
3303,0 AIST 2,0.572,6929442.667502991,64.87532319708261,20.204507224405216
3304,0 SOMP,0.427,6878024.656022827,64.86112319200521,221.42797917468258
3305,0 BEESAT 3,0.77,6887298.577098252,64.86462319325665,247.72878857890632
3306,0 BEESAT 2,0.409,6889150.63897786,64.8730231962602,252.9333904398848
3307,0 GAOFEN 1,0.115,7018324.302599861,97.84553498604471,119.77944282882143
3308,0 NEE 01 PEGASUS,0.775,7006565.209917127,97.974735032242,146.4919523802542
3309,0 TURKSAT 3U,0.453,7004402.22030698,97.88973500184905,134.1959479836452
3310,0 CUBEBUG 1,0.453,7004770.20463708,97.98763503685456,149.41105342401977
3311,0 COSMOS 2485 (GLONASS),0.013,25508041.34495839,64.72062314176742,139.37224983450457
3312,0 CHINASAT 11,0.007,42164646.73917405,0.03760001344441268,273.357497742811
3313,0 PROBA V,0.587,7193375.286691229,98.42823519439736,97.16873474404528
3314,0 VNREDSAT 1,0.712,7061801.970749965,98.12643508648449,122.70824387605532
3315,0 ESTCUBE 1,0.428,7031482.149998537,97.94693502230172,127.47604558084976
3316,0 EUTE 7B (EUTE 3D),0.514,42164469.0077937,0.07010002506524811,350.01552515296487
3317,0 NAVSTAR 68 (USA 242),0.413,26560351.61383513,55.96502001107861,347.3445241979112
3318,0 WGS 5 (USA 243),0.007,42164807.65216539,0.014400005148924004,93.88883357127057
3319,0 SES 6,0.007,42164710.09497695,0.06720002402831203,287.8770029344638
3320,0 COSMOS 2486,0.584,7088380.508649964,97.96103502734337,81.31782907633144
3321,0 RESURS P1,0.381,6841900.96027487,97.1948347533777,108.80293890401829
3322,0 O3B FM5,0.01,14444020.922151295,0.06250002234776045,15.7324056253425
3323,0 O3B FM4,0.01,14444023.617744716,0.04340001551828485,353.4467263798391
3324,0 O3B FM2,0.01,14444024.291643267,0.04170001491042577,346.45492387982193
3325,0 O3B PFM,0.01,14444025.312118368,0.05450001948724712,11.396904075123055
3326,0 COSMOS 2487,0.06,6814843.580709895,74.70762671276076,265.30559486374005
3327,0 IRIS,0.309,7011205.343573696,97.96113502737913,229.0182818887019
3328,0 IRNSS R1A,0.257,42161980.12423854,31.34701120856395,93.05923327463532
3329,0 SJ-11-05,0.452,7068366.92335174,98.1280350870566,210.4577752521322
3330,0 MUOS 2,0.556,42165132.00584017,2.5444009097862668,5.190901856079835
3331,0 PAYLOAD A,0.135,7044271.42676806,98.01273504582943,45.67891633313783
3332,0 PAYLOAD B,0.135,7044081.771218957,98.01613504704515,45.99181644501966
3333,0 PAYLOAD C,0.531,7046404.875513,98.02163504901176,44.65101596559763
3334,0 ALPHASAT (I-4A F4),0.514,42164600.20364741,2.536800907068779,18.25400652697631
3335,0 INSAT 3D,0.007,42164707.8522896,0.057500020559939614,281.58430068441993
3336,0 WGS 6 (USA 244),0.007,42164716.542704746,0.014300005113167591,118.78054247165056
3337,0 KOMPSAT 5,0.572,6931150.528121946,97.62163490598608,230.3060823491731
3338,0 ES'HAIL 1,0.514,42164477.41775372,0.05000001787820835,18.335206556010515
3339,0 GSAT 7,0.514,42164583.9442768,0.0353000126220151,107.85733856590562
3340,0 AMOS 4,0.514,42164520.86928056,0.021100007544603925,106.33803802265841
3341,0 YAOGAN 17A,0.014,7468093.208234289,63.40362267085542,73.82412639685283
3342,0 YAOGAN 17B,0.014,7468089.533048619,63.40452267117722,73.99402645760298
3343,0 YAOGAN 17C,0.014,7468089.766217362,63.40372267089118,73.06212612438894
3344,0 GONETS M 05,0.038,7872550.379677213,82.48352949314399,119.9359428847802
3345,0 GONETS M 06,0.038,7872267.384190783,82.48722949446696,120.2527429980565
3346,0 GONETS M 07,0.038,7872569.318734325,82.49112949586147,121.80174355192342
3347,0 SPRINT A,0.262,7431180.349187347,29.7208106270931,59.66802133513872
3348,0 AEHF 3 (USA 246),0.603,42163850.606892586,0.7071002528336224,42.41701516679928
3349,0 FENGYUN 3C,0.581,7217529.5050640125,98.51823522657813,89.6676320619207
3350,0 CASSIOPE,0.31,7165667.055740687,80.96482895011127,63.86102283440527
3351,0 CUSAT 1,0.748,7138416.310819358,80.98232895636866,44.29551583848356
3352,0 DANDE,0.461,7191335.4615639625,81.00812896559381,94.99113396541357
3353,0 POPACS 1,0.76,7131888.0821898375,81.00022896276906,43.162415433327595
3354,0 POPACS 2,0.668,7179870.560828302,81.01182896691678,86.18593081698955
3355,0 POPACS 3,0.622,7210639.454452836,81.01562896827555,111.19173975816759
3356,0 CUSAT 2/FALCON 9,0.674,7100745.858210662,80.96682895082641,8.85690316691007
3357,0 ASTRA 2E,0.556,42165050.42623889,0.07650002735365878,54.076419335782916
3358,0 SJ-16,0.033,6989340.648370415,74.97512680840917,66.43552375495422
3359,0 SIRIUS FM-6,0.603,42163675.68708891,0.007200002574462002,62.67362240983358
3360,0 YAOGAN 18,0.435,6673402.527100752,97.21583476088655,111.23653977418648
3361,0 RADUGA 1M-3,0.007,42164707.29161781,1.0216003652875532,95.35273409470877
3362,0 STPSAT-3,0.344,6829376.412229266,40.50021448142029,97.14243473464134
3363,0 HO'OPONOPONO 2,0.688,6722650.079550303,40.51721448749886,102.9009367936746
3364,0 YAOGAN 19,0.366,7580999.472661635,100.137035805403,88.44613162515608
3365,0 APRIZESAT 7,0.236,6994751.211490061,97.53283487423435,44.707015985621226
3366,0 ZACUBE,0.086,7002964.448656763,97.58223489189804,33.8047120873494
3367,0 SKYSAT 1,0.158,6947809.1398904575,97.60503490005054,123.47824415137974
3368,0 DUBAISAT 2,0.155,6962865.056705923,97.51063486629648,93.55643345241623
3369,0 OPTOS,0.39,7063239.6305544535,97.80153497031188,341.85152223381107
3370,0 UNISAT 5,0.211,6982367.240161205,97.49743486157664,58.61412095830184
3371,0 STSAT 3,0.295,6976342.017098729,97.49073485918095,69.76082494396235
3372,0 WNISAT 1,0.449,7093407.716916701,97.80103497013313,314.25031236461103
3373,0 CINEMA 2,0.054,7030551.953573452,97.70373493534213,9.264003312474443
3374,0 APRIZESAT 8,0.086,7003535.881054672,97.57113488792908,34.724212416129646
3375,0 CINEMA 3,0.506,7040401.22389406,97.73953494814293,1.3821004941894357
3376,0 TRITON 1,0.531,7045120.651978694,97.76033495558023,357.51762783544706
3377,0 DELFI-N3XT,0.531,7046030.262930814,97.76583495754684,355.8347272337024
3378,0 DOVE 3,0.166,7066861.283091874,97.80593497188515,338.3849209942791
3379,0 GOMX 1,0.209,7072821.714212703,97.81003497335121,333.7021193198777
3380,0 BRITE-PL,0.455,7113222.550441948,97.77013495908436,293.0110047701984
3381,0 ICUBE 1,0.087,6973696.706067817,97.4848348570713,67.12602400185229
3382,0 HUMSAT D,0.561,6967555.362800863,97.48343485657072,73.7294263629915
3383,0 DOVE 4,0.61,6923435.197994644,97.52573487169569,116.74934174536621
3384,0 VELOX-P 2,0.309,7013318.2415997535,97.62843490841752,24.33260870046585
3385,0 FIRST-MOVE,0.405,6999812.636592292,97.58853489415071,35.02601252404252
3386,0 CUBEBUG 2,0.588,7019607.047265433,97.66073491996686,18.57790664279134
3387,0 NEE 02 KRYSAOR,0.682,7022899.321085345,97.6696349231492,15.947205702147286
3388,0 PUCP-SAT 1,0.439,6972263.425348273,97.48383485671377,68.50262449407509
3389,0 QUBESCOUT-S1,0.403,6956238.506925054,97.48863485843006,84.17553009814254
3390,0 FUNCUBE 1,0.405,7000169.2511602575,97.57403488896604,36.19611294242834
3391,0 HINCUBE,0.405,7000691.648401578,97.5755348895024,36.04811288950885
3392,0 UWE-3,0.309,7011584.960554899,97.62343490662971,25.615909159327945
3393,0 BPA 3/SL-24,0.182,7477728.370823847,97.68633492912048,271.0722969257054
3394,0 SWARM B,0.427,6878199.03437861,87.75583137832953,207.97447436419307
3395,0 SWARM A,0.361,6808911.81151149,87.35893123641233,43.29591548106243
3396,0 SWARM C,0.361,6808920.183830728,87.34403123108461,43.95541571687599
3397,0 SHIYAN 5 (SY-5),0.24,7123517.201062128,98.11443508219372,329.81831793117
3398,0 SES 8,0.514,42164387.99206041,0.059400021239311526,268.0469958439665
3399,0 FIREBIRD A,0.578,6960204.911407969,120.44194306570765,153.09945474285945
3400,0 AEROCUBE 5A,0.676,7009139.68741631,120.49564308490885,313.2374120024342
3401,0 AEROCUBE 5B,0.295,6976586.694661687,120.46854307521888,3.809301362069182
3402,0 INMARSAT 5-F1,0.556,42165273.85996963,0.013800004934385506,89.98253217451763
3403,0 TKSAT 1,0.007,42164866.803494096,0.01340000479135984,131.87754715466843
3404,0 COSMOS 2488,0.038,7872574.774555186,82.4869294943597,304.5484088955592
3405,0 COSMOS 2489,0.038,7872551.604272779,82.49082949575418,305.20110912894137
3406,0 COSMOS 2490,0.038,7872555.159825361,82.48442949346577,304.5503088962386
3407,0 EXPRESS AM-5,0.007,42164892.87499867,0.05700002038115753,277.22329912508263
3408,0 COSMOS 2493 (SKRL 756),0.485,6980042.959912217,82.42122947086774,343.4792228158184
3409,0 COSMOS 2494 (SKRL 756),0.295,6975697.106282152,82.42122947086774,338.3276209737907
3410,0 AIST 1,0.211,6982360.273376789,82.42112947083197,345.3358234796719
3411,0 COSMOS 2491,0.69,7870150.876214133,82.48772949464575,305.1074090954376
3412,0 GSAT 14,0.514,42164536.56792425,0.0407000145528616,278.44769956288417
3413,0 THAICOM 6,0.556,42165101.72882871,0.05860002095326019,122.39524376413773
3414,0 TDRS 12,0.771,42165702.79374555,4.364901560731832,340.4797217433045
3415,0 ABS 2,0.007,42164866.52315555,0.03640001301533568,302.72080824207495
3416,0 ATHENA-FIDUS,0.514,42164496.76067765,0.026100009332424758,220.5315788541621
3417,0 TURKSAT 4A,0.007,42164700.56355776,0.06360002274108104,275.62139855230055
3418,0 NAVSTAR 69 (USA 248),0.413,26561176.234586466,53.70511920301935,229.0416818970689
3419,0 GPM,0.757,6779005.779882576,65.00512324349444,56.22512010408104
3420,0 EXPRESS AT1,0.007,42164647.86051362,0.052200018664849517,253.97029081064304
3421,0 EXPRESS AT2,0.007,42164920.06790124,0.06030002156111928,273.06879763958216
3422,0 AMAZONAS 4A,0.514,42164516.10362376,0.11750004201378962,84.25423012628282
3423,0 ASTRA 5B,0.007,42164805.68980259,0.04260001523223352,329.4274177913982
3424,0 COSMOS 2492 (GLONASS),0.013,25507923.24276552,65.81132353176268,19.58170700171425
3425,0 SJ-11-06,0.209,7074238.925007577,98.20783511559021,95.2544340595602
3426,0 DMSP 5D-3 F19 (USA 249),0.069,7223941.778999233,98.7500353094615,54.69681955761574
3427,0 SENTINEL 1A,0.209,7073898.434151455,98.18133510611477,52.9866189461095
3428,0 IRNSS 1B,0.603,42163287.45009631,28.916010339325446,273.2613977084491
3429,0 EGYPTSAT 2,0.164,7090083.7724847775,51.62001845746231,235.17648409065362
3430,0 LUCH 5V,0.007,42164724.11177965,0.4999001787463271,37.916513557581744
3431,0 KAZSAT 3,0.514,42164220.07487661,0.02250000804519376,148.35495304639625
3432,0 KAZEOSAT 1,0.153,7130156.33157223,98.51733522625631,116.46994164546275
3433,0 NAVSTAR 70 (USA 251),0.413,26560644.991377857,56.30752013354433,47.444916964596146
3434,0 COSMOS 2496,0.038,7872554.213929747,82.44292947862684,250.79508967530532
3435,0 COSMOS 2497,0.038,7872543.226359524,82.44802948045044,251.98669010137863
3436,0 COSMOS 2498,0.038,7872505.247328685,82.44432947912746,250.90498971460158
3437,0 COSMOS 2499,0.515,7707854.528020502,82.44492947934201,129.57364633087636
3438,0 ALOS 2,0.676,7009124.419729917,97.91953501250444,142.56925097763724
3439,0 UNIFORM 1,0.236,6995019.051474885,97.84793498690287,139.23724978623343
3440,0 SOCRATES,0.733,6993150.296639609,97.86343499244512,143.0073511342861
3441,0 RISING 2,0.405,7000507.022105289,97.82703497942975,133.19864762704643
3442,0 SPROUT,0.211,6981777.014630643,97.90653500785612,154.79115534775076
3443,0 EUTE 3B,0.556,42165070.33050384,0.06800002431436336,38.40311373157247
3444,0 COSMOS 2500 (GLONASS),0.013,25507983.33107525,65.75132351030882,19.47160696234643
3445,0 KAZEOSAT 2,0.405,7000858.881828292,97.7831349637327,298.8602068616627
3446,0 HODOYOSHI 4,0.086,7003448.799464367,97.74723495089614,289.8421036371133
3447,0 UNISAT 6,0.417,7025702.70105982,97.68613492904898,251.7401900132392
3448,0 DEIMOS 2,0.733,6992449.677532857,97.80213497052641,306.90490973815923
3449,0 BUGSAT 1,0.595,6958547.765081112,98.09603507561457,18.120506479241488
3450,0 HODOYOSHI 3,0.309,7011741.511890675,97.70583493609301,275.13909837984744
3451,0 SAUDISAT 4,0.244,7022237.7524201125,97.6815349274042,259.02749261891654
3452,0 TABLETSAT AURORA,0.155,6964402.702147441,98.05923506245618,5.393901928665361
3453,0 APRIZESAT 9,0.506,7039120.978679378,97.6968349328749,236.2559844766441
3454,0 APRIZESAT 10,0.315,7048530.936793072,97.72533494306549,225.5518806492415
3455,0 BRITE TORONTO,0.315,7049740.271415456,97.73243494560421,223.8773800505003
3456,0 DUCHIFAT 1,0.439,6972402.208156953,97.96253502787971,342.02242229491884
3457,0 PACE,0.485,6979272.521073642,97.92853501572252,333.3812192051353
3458,0 FLOCK 1C 10,0.087,6974653.2785134325,97.95453502501921,339.0141212192585
3459,0 NANOSAT C BR1,0.087,6975131.665919676,97.94373502115751,337.79692078403144
3460,0 QB50P1,0.762,6978174.705998142,97.92783501547224,333.7431193345378
3461,0 FLOCK 1C 7,0.439,6972163.760217703,97.96653502930998,342.01872229359583
3462,0 FLOCK 1C 1,0.087,6974426.089527425,97.95873502652096,339.52302140122293
3463,0 POPSAT HIP 1,0.485,6978763.761162235,97.9343350177964,334.5788196333542
3464,0 FLOCK 1C 2,0.087,6974607.921594802,97.95693502587736,339.47832138523984
3465,0 DTUSAT 2,0.485,6979544.572645581,97.91263501003726,330.6087182137887
3466,0 FLOCK 1C 4,0.295,6976258.750018339,97.95813502630644,338.56962106032125
3467,0 QB50P2,0.485,6979688.7623522235,97.91333501028757,329.83441793692674
3468,0 FLOCK 1C 11,0.439,6971416.4802903375,97.97513503238504,344.4019231457427
3469,0 ANTELSAT,0.417,7025202.629271917,97.68923493015743,253.2321905467249
3470,0 FLOCK 1C 9,0.087,6974131.648285663,97.96383502834456,340.48182174405537
3471,0 FLOCK 1C 6,0.087,6973794.211686208,97.96743502963177,341.2434220163763
3472,0 PERSEUS M2,0.033,6986627.4353148425,97.89133500242113,322.88321545142674
3473,0 FLOCK 1C 5,0.087,6973959.762294643,97.96353502823729,341.13102197618616
3474,0 PERSEUS M1,0.033,6987814.955754298,97.8861350005618,321.79141506103815
3475,0 FLOCK 1C 8,0.561,6967634.570839734,97.99343503892844,349.2262248707396
3476,0 FLOCK 1C 3,0.087,6975100.079981395,97.95903502662823,339.4482213744772
3477,0 POLYITAN 1,0.485,6978850.674191209,97.93663501861879,333.73901933307184
3478,0 TIGRISAT,0.417,7024947.997366784,97.68383492822659,253.3644905940306
3479,0 LEMUR 1,0.417,7025470.6713994825,97.68403492829808,252.1925901750012
3480,0 AEROCUBE 6A,0.244,7020959.384840473,97.70873493712992,259.83259290679143
3481,0 AEROCUBE 6B,0.244,7020930.487295851,97.69873493355429,258.5729924564036
3482,0 SL-24 PLAT,0.211,6981295.398121523,97.92913501593708,331.53301854428526
3483,0 SPOT 7,0.571,7075872.239748873,98.15353509617451,112.33954016857977
3484,0 AISAT,0.309,7012892.158220057,98.30283514955879,192.17196871378533
3485,0 NLS 7.1/CANX 4,0.682,7023261.543590764,98.28443514297965,181.5237649063706
3486,0 NLS 7.2/CANX 5,0.682,7023291.049211647,98.28443514297965,181.0997647547634
3487,0 VELOX 1,0.309,7013580.754386458,98.30803515141814,193.4128691574868
3488,0 OCO 2,0.741,7080694.508456926,98.21733511898708,346.1587237739115
3489,0 GONETS M 08 (M18),0.038,7872466.508682393,82.50902950226185,79.66392848495605
3490,0 GONETS M 09 (M19),0.038,7872957.761328403,82.50922950233337,79.63182847347824
3491,0 GONETS M 10 (M20),0.038,7873079.854751582,82.50882950219034,79.33392836695988
3492,0 METEOR M2,0.564,7201188.83072655,98.47633521159618,77.06232755471711
3493,0 MKA PN2 (RELEK),0.306,7096680.783476591,98.04523505745027,78.68372813447165
3494,0 DX 1,0.086,7002883.886080346,98.457935205017,241.10548621065155
3495,0 SKYSAT 2,0.086,7003134.0460623475,98.45913520544607,240.01878582208653
3496,0 DUMMY SAT,0.453,7005299.374624978,98.46303520684059,239.54178565152844
3497,0 UKUBE 1,0.236,6993443.011929444,98.44133519908144,252.0207901135717
3498,0 AISSAT 2,0.405,6999241.060047167,98.45023520226377,246.32048807534863
3499,0 TDS 1,0.733,6992835.257735265,98.44543520054742,242.5922867422779
3500,0 O3B FM3,0.01,14444026.27483089,0.04820001723459285,0.7399002645617272
3501,0 O3B FM7,0.01,14444024.233880533,0.049200017592157023,355.65102716801783
3502,0 O3B FM6,0.01,14444022.674286876,0.04720001687702868,0.6237002230127711
3503,0 O3B FM8,0.01,14444030.97287031,0.04460001594736185,358.4437281665873
3504,0 ORBCOMM FM 109,0.584,7087985.764156807,47.003916806910354,281.58260068381213
3505,0 ORBCOMM FM 107,0.584,7087964.710841985,47.005716807553966,282.4443009919251
3506,0 ORBCOMM FM 106,0.739,7056953.200273064,47.06071682722,217.1043776287181
3507,0 ORBCOMM FM 111,0.616,7015806.529689482,47.005616807518216,244.51758743069615
3508,0 ORBCOMM FM 104,0.449,7092494.125718405,47.0063168077685,296.97090618611674
3509,0 ORBCOMM FM 103,0.584,7087956.068050047,47.006116807697,281.0239004840409
3510,0 USA 254,0.159,42207768.52626744,0.020000007151283344,44.80601602102005
3511,0 USA 255,0.484,42603219.970753305,4.638101658418363,72.71722600106506
3512,0 NAVSTAR 71 (USA 256),0.002,26559290.82542333,54.61261952750883,166.39985949860588
3513,0 ASIASAT 8,0.007,42164648.98185327,0.016200005792539506,193.53416920085925
3514,0 YAOGAN 20A,0.014,7468119.808126796,63.39532266788764,1.5307005473234705
3515,0 YAOGAN 20B,0.014,7468118.109309271,63.395022667780374,2.3894008543638208
