,Name,Label,Semi-major axis(m),Inclination,Raan
326,0 METEOR 1-15,1.07,7237678.520275578,81.19142903113531,357.69852790013044
327,0 OPS 6157,1.01,42292265.906549096,5.733102049951127,285.96070224926376
328,0 OPS 7724,1.11,26553479.644930176,62.19282223791673,289.17550339876107
329,0 NNSS 20 (TRANSIT 20),1.19,7375605.824884253,89.81363211412506,287.03150263214354
330,0 COSMOS 606,1.11,26558774.771091346,71.664625624693,155.11405546320822
331,0 NOAA 3,1.03,7883288.7928511975,102.14263652253368,19.29710689995149
332,0 COSMOS 626,1.27,7323047.572802762,65.43872339853426,35.70681276747221
333,0 MIRANDA (X-4),1.28,7126618.154728347,97.82343497814254,16.27350581882047
334,0 OPS 8579 (DMSP 5B F5),1.09,7167427.2558537675,99.12323544290443,36.16511293134386
335,0 METEOR 1-17,1.25,7243216.742222488,81.1997290341031,38.39681372931981
336,0 COSMOS 651,1.3,7296524.112864186,64.96952323076515,50.53171806832521
337,0 COSMOS 654,1.21,7343862.448177798,64.94792322304177,278.14399945429193
338,0 METEOR 1-18,1.29,7272348.9111213675,81.22492904311372,81.61842918381521
339,0 MOLNIYA 1-S,1.22,42153842.16986997,6.320702260055831,290.151803747851
340,0 COSMOS 678,1.03,7877263.706651499,74.03662647283521,25.351209064680713
341,0 COSMOS 679,1.18,7866193.964197293,74.03362647176253,276.3973988297704
342,0 COSMOS 680,1.18,7856849.60570976,74.03462647212008,184.2077658660728
343,0 WESTAR 2,1.01,42284394.70499621,11.500104112023678,317.6112135663484
344,0 METEOR 1-19,1.07,7237334.651603884,81.18532902895417,249.4898892086125
345,0 EXPLORER 7,2.15,6959261.4722634675,50.28401797975658,58.421520889434994
346,0 TIROS 1,2.01,7025182.801434504,48.378517298418075,259.52119279544604
347,0 SOLRAD 3/INJUN 1,2.14,7307252.395065289,66.81202388957713,81.030628973639
348,0 FTV 3502,2.01,6995467.088325878,98.44823520154863,323.88221580863325
349,0 TIROS 6,2.15,6980669.488657285,58.305020847778756,182.45296523861919
350,0 MIDAS 7/ERS 10,2.02,10079369.18724641,88.40913161192621,320.96331476493924
351,0 WESTFORD NEEDLES,2.02,10037039.08966857,87.34123123008342,28.753410281185523
352,0 ERS 9,2.02,10079385.635111747,88.41663161460795,324.6544160847443
353,0 ELEKTRON 1,2.0,9735069.620644368,60.83392175202278,294.64280535367163
354,0 EXPLORER 20,2.14,7302669.740668775,79.89552856776791,240.84898611893632
355,0 EXPLORER 26 (EPE-D),2.15,6940152.500430487,19.707207046588554,233.31318342440426
356,0 TIROS 9,2.09,8010581.335003959,96.39203446632521,36.194412941820495
357,0 OPS 4988 (GREB 6),2.14,7285298.758733719,70.08172505870468,355.5071271165644
358,0 OPS 4682 (SNAPSHOT),2.16,7672677.385489434,90.29043228461168,321.24151486441366
359,0 SECOR 4 (EGRS 4),2.16,7669313.320386092,90.27983228082148,331.010118357315
360,0 COSMOS 84,2.05,7897449.505047836,56.05262004240123,164.7950589247869
361,0 COSMOS 90,2.05,7907864.126491117,56.058720044582365,350.0560251674463
362,0 EXPLORER 31 (ISIS-X),2.09,8033781.266575358,79.81222853798282,151.68015423536863
363,0 ESSA 1 (OT-3),2.1,7113778.306098724,97.88963500181328,176.00906293451146
364,0 OPS 1527 (OV3-1),2.09,8010222.133503407,82.38742945878204,3.890901391246418
365,0 OPS 9315 (IDSCS 5),2.13,40278246.68859004,4.88130174537797,58.70152098955297
366,0 OPS 9316 (IDSCS 6),2.04,40338589.61996171,4.748501697893447,59.28332119758378
367,0 WESTFORD NEEDLES,2.07,9907816.635019302,85.7195306502216,331.17521841634874
368,0 WESTFORD NEEDLES,2.07,9902045.756087907,85.82263068708647,116.28924158085093
369,0 WESTFORD NEEDLES,2.07,9933803.46642116,86.19673082085123,330.82451829095106
370,0 OPS 0856,2.02,10064228.660923457,90.2592322734557,254.86139112926847
371,0 SECOR 7 (EGRS 7),2.02,10066190.426446773,90.26173227434955,255.9313915118621
372,0 OPS 9327 (IDSCS 14),2.13,40250128.00090419,4.415301578753066,59.53302128686756
373,0 OPS 9328 (IDSCS 15),2.04,40320401.87734503,4.278301529766774,59.85612140239654
374,0 OPS 9331 (IDSCS 16),2.11,39651166.93505118,2.121300758500868,262.6438939120116
375,0 OPS 9332 (IDSCS 17),2.11,39665386.85079376,2.1098007543888797,263.3761941738558
376,0 OPS 9333 (IDSCS 18),2.11,39692151.648549296,2.2059007887507964,264.0577944175716
377,0 OPS 5712 (P/L 153),2.14,7284555.074004311,69.9759250208744,335.2430198708484
378,0 WESTFORD NEEDLES,2.07,9921401.13445178,86.83643104958503,42.33051513586997
379,0 COSMOS 220,2.01,7019425.583989142,74.02592646900929,53.577319157322655
380,0 OPS 7869 (DMSP 4B F1),2.12,7219443.1962355925,98.75643531174991,267.7763957472097
381,0 OPS 9345 (IDSCS 24),2.13,40258361.02689995,3.1468011251829213,62.01492217430606
382,0 OPS 9346 (IDSCS 25),2.04,40305909.113117546,3.094701106553828,62.553822366997395
383,0 OPS 2222,2.03,42453725.86304072,10.840703876245868,306.19020948260805
384,0 COSMOS 252,2.16,7689685.186151885,62.31992228336314,260.45309312866
385,0 COSMOS 256,2.06,7575059.616694776,74.04942647741204,135.19394834049425
386,0 SOICAL (CONE),2.12,7187008.971705322,69.99742502856202,347.76812434937517
387,0 SOICAL (CYLINDER),2.15,6945935.009761029,69.96322501633334,112.7140403024875
388,0 INTELSAT 3-F6,2.03,42480704.73676346,3.9650014177419215,287.1392026706531
389,0 COSMOS 332,2.1,7098785.621347674,74.03882647362184,341.0329219411091
390,0 DFH-1,2.06,7608956.020076234,68.42292446557724,58.7514210073954
391,0 METEOR 1-5,2.12,7218873.765001955,81.21952904118284,358.5625282090659
392,0 SL-12 R/B(AUX MOTOR),2.0,9713801.528731193,51.582718444125156,241.39208631312943
393,0 SL-12 R/B(AUX MOTOR),2.0,9726503.008049104,51.5927184477008,35.10781255329127
394,0 COSMOS 451,2.05,7909095.241878099,74.0295264702965,27.817309946469702
395,0 ASTEX 1,2.1,7109953.944474899,92.71843315277746,274.1171980144525
396,0 COSMOS 457,2.06,7577975.42365395,74.03442647204858,52.30821870353796
397,0 OPS 1570,2.08,42305910.88015969,4.600401644938193,289.1303033825992
398,0 COSMOS 480,2.06,7563368.169631354,82.97782966988795,162.4723580942726
399,0 COSMOS 482 DESCENT CRAFT,2.06,7563713.056542009,52.04601860978464,309.47791065817177
400,0 COSMOS 511,2.05,7898126.906791699,74.02502646868747,263.00999404291593
401,0 ANIK A2 (TELESAT 2),2.08,42299274.93114264,11.316004046196115,314.8209125686372
402,0 INTELSAT 4-F7,2.03,42484186.774411134,11.617304153930199,315.5048128131753
403,0 AUREOLE 2,2.01,7008405.561852057,73.9237264324662,260.8525932715069
404,0 WESTAR 1,2.08,42272414.62613069,11.411104080200467,316.3682131218962
405,0 VANGUARD 2,,8123444.84085871,32.86521175141786,236.48048455691728
406,0 VANGUARD 3,,8263180.325179747,33.3449119229414,47.0561168255752
407,0 MIDAS 3,,9822274.21644158,91.18753260538249,120.5569431068275
408,0 MIDAS 5 (STRONGBACK),,9475017.510566624,86.65423098443684,239.50418563808398
409,0 TELSTAR 1,,9670824.864046257,44.80741602152065,351.50932568709436
410,0 RELAY 1 (A-15),,10756981.337348102,47.5150169896614,43.48311554799843
411,0 SYNCOM 1,,38155405.57174162,30.60411094292953,311.54621139772183
412,0 TELSTAR 2 (A-41),,12263676.75264594,42.76671529183947,243.87748720181938
413,0 VELA 2,,115226977.41931456,39.18011400939983,144.41985163934552
414,0 VELA 1,,115414865.30806877,14.504605186325215,314.9312126080765
415,0 RELAY 2,,11128352.550301252,46.46861661550626,22.814708157719203
416,0 ELEKTRON 3,,9661729.18351082,60.821521747588974,4.267701525976595
417,0 OPS 3662 (VELA 3),,109576594.24871482,24.53910877430285,219.37377844017442
418,0 OPS 3674 (VELA 4),,109397180.54372443,42.46351518342601,158.55015669183442
419,0 LES 1,,9171920.898078347,32.148511495151624,347.2953241803189
420,0 DELTA 1 R/B(2),,25610610.77133165,17.900506400577378,85.58383060170016
421,0 LES 2,,15166394.146231,32.15741149833395,65.33622336188394
422,0 LCS 1,,9166077.657447577,32.1403114922196,130.57974669062168
423,0 OPS 6577 (VELA 5),,118341084.15863375,20.96540749647579,4.336501550577011
424,0 OPS 6564 (VELA 6),,118446923.40922213,33.240511885611696,35.79501279900936
425,0 SECOR 5 (EGRS 5),,8156081.864344317,69.23812475706356,318.6092139231975
426,0 OV1-2,,7722410.252233173,144.22495156965627,198.47207096647537
427,0 EXPLORER 29 (GEOS 1),,8072229.266493065,59.37952123198146,96.15323438093887
428,0 ALOUETTE 2,,7946947.950630485,79.80242853447871,131.866647150771
429,0 OPS 1427 (OV3-4),,9042039.3869969,40.91031462805734,44.14761578559983
430,0 OPS 9314 (IDSCS 4),,40231496.79057658,4.924601760860496,58.11772078080699
431,0 OPS 9317 (IDSCS 7),,40410934.12123505,4.65240166353153,60.16352151231175
432,0 WESTFORD NEEDLES,,9989461.094217697,87.28013120823627,356.4108274396952
433,0 WESTFORD NEEDLES,,9837003.42934615,84.47773020619843,108.42753876978873
434,0 LES 2 AKM,,15166197.20109231,32.15951149908484,64.24532297181719
435,0 OV1-9,,8884444.129316814,99.11943544154569,340.6054217882504
436,0 DELTA 1 R/B(2),,17492554.10929915,25.696909188290643,188.78606750310882
437,0 OPS 9321 (IDSCS 8),,40050254.43098091,4.749101698107986,57.45632054431405
438,0 OPS 9322 (IDSCS 9),,40058714.12296592,4.712701685092651,57.18682044795051
439,0 OPS 9323 (IDSCS 10),,40073490.70555234,4.685501675366905,57.351420506805574
440,0 OPS 9324 (IDSCS 11),,40102328.27492935,4.64070165934803,57.653820614932975
441,0 OPS 6638 (VELA 7),,117710850.03972292,28.8200103049993,40.20111437447285
442,0 OPS 6679 (VELA 8),,118319613.3421928,25.829209235596384,27.7494099221911
443,0 SECOR 9 (EGRS 9),,10249515.905833935,90.10973221999984,311.5021113819532
444,0 OPS 9334 (IDSCS 19),,39731266.08272471,2.243300802123696,265.4292949079708
445,0 LES 5,,39779303.74627341,2.3375008358062406,266.8943954318381
446,0 DODGE 1,,39841872.98618184,2.473800884542237,268.4163959760507
447,0 AURORA 1,,10250289.23354078,90.10723221910592,310.8171111370217
448,0 DELTA 1 R/B(2) *,,19942174.93431105,28.196810082165307,144.21395156572305
449,0 EXPLORER 36 (GEOS 2),,7705398.372757839,105.79993783025313,206.0020736589336
450,0 OV1-13,,11272550.321527245,99.9901357528768,124.2953444435454
451,0 OV1-14,,11584205.825864438,100.01213576074323,125.20104476739128
452,0 WESTFORD NEEDLES *,,8375137.5025553275,88.38433160305858,303.1476083946833
453,0 OPS 9344 (IDSCS 23),,40217691.76973701,3.251901162762915,61.961622155247895
454,0 OPS 9347 (IDSCS 26),,40369217.6918589,2.950301054921562,62.693022416770326
455,0 OPS 9348 (IDSCS 27),,40436610.81656766,2.8589010222401976,63.31422263888918
456,0 EXPLORER 38 (RAE-A),,12222983.250425275,120.81284319832821,218.581578156912
457,0 EXPLORER 40 (INJUN-5),,7958151.543940088,80.66422884262748,138.12844938976627
458,0 OV2-5,,41807686.30537631,3.2082011471373613,306.410709561451
459,0 OPS 7684,,7799100.828043125,80.35992873382071,283.6523014238626
460,0 INTELSAT 3-F2,,45249778.10633939,9.073403244322712,305.7774093350056
461,0 ISIS 1,,8390973.117776195,88.44053162315375,0.09560003418313437
462,0 INTELSAT 3-F3,,47100401.07011306,14.479905177493384,315.93051296539034
463,0 OPS 0757 (TACSAT),,42126493.47015111,2.109200754174341,292.04390442439814
464,0 OV1-19,,9378230.456872458,104.69473743507321,233.74898358023069
465,0 INTELSAT 3-F4,,45299876.88418409,9.022203226015428,301.439507783928
466,0 OPS 6909 (VELA 9),,117697611.69404843,33.5459119948118,132.55304739620303
467,0 ATS 5,,42385121.51607669,4.9368017652227785,288.1882030457378
468,0 COSMOS 312,,7535745.8636926375,74.02122646732872,178.26356374063988
469,0 OPS 7044 (VELA 12),,117893192.35454816,67.37802409195845,65.01142324574708
470,0 OPS 7033 (VELA 11),,117749264.86012252,68.86892462505085,63.7201227840245
471,0 COSMOS 343,,7799367.933271048,74.02782646968865,183.99946579159226
472,0 INTELSAT 3-F8,,41615247.625555344,0.7438002659562275,70.28162513018175
473,0 OPS 5960,,37361428.151058376,11.656704168018225,73.59092631346887
474,0 COSMOS 382,,10205767.265847387,55.87911998036385,320.79731470558363
475,0 COSMOS 385,,7353450.456824516,74.0210264672572,40.79681458747381
476,0 INTELSAT 4-F2,,42572411.25610516,9.259703310936919,300.5625074703442
477,0 COSMOS 394,,6853436.670942107,65.82492353662555,43.65351560892736
478,0 COSMOS 405,,6833548.796667107,81.26102905602177,216.34027735550342
479,0 OPS 3811,,42767228.12994298,4.7652017038647685,292.90730473311896
480,0 WESTFORD NEEDLES,,9966394.015219253,86.55423094868044,344.83672330121163
481,0 INTELSAT 4-F3,,42347222.78949451,10.953003916400325,311.07621122966657
482,0 AUREOLE 1,,7353134.370182126,73.95612644405129,201.04027188477158
483,0 DELTA 1 R/B(2),,15471452.944308165,29.52731055790443,108.01673862290136
484,0 INTELSAT 4-F5,,42211951.38186737,10.375703709978527,308.17941019387473
485,0 COSMOS 520,,26491624.221855585,72.82992604136254,292.2629045027046
486,0 ANIK A1 (TELESAT 1),,42575255.83086801,10.75490384556686,311.5392113952188
487,0 SL-6 R/B(2),,26280218.20820976,67.9240242871885,55.787019947432185
488,0 COSMOS 546,,6882412.011395365,50.644118108515435,300.3909074089862
489,0 COSMOS 614,,7139831.922887263,74.05662647998649,34.06051217881431
490,0 OPS 9433 (DSCS 2-3),,42914146.96791327,10.066003599240906,300.5913074806421
491,0 OPS 9434 (DSCS 2-4),,42954698.18483093,9.586203427681617,302.98000833475555
492,0 COSMOS 637,,42021913.38770544,5.754702057674513,290.84220399471326
493,0 MOLNIYA 2-9,,23236978.34325317,64.18032294857552,300.68570751439614
494,0 SMS 1,,42636210.40196592,9.108603256908973,286.96080260686364
495,0 ATS 6,,41692770.422182396,6.788402427288593,289.5936035482586
496,0 OPS 7518 (NTS 1),,19988191.61881332,125.15544475108636,35.61951273625685
497,0 SL-6 R/B(2),,26042005.44985941,63.55902272642089,188.17526728470864
498,0 MOLNIYA 2-10,,26512343.70351534,63.628422751235846,144.36415161942918
499,0 SL-12 R/B(AUX MOTOR),,22648870.88119427,44.98171608384409,260.7161932227351
